"","g.start","sigma","r","mu","Bc","alpha","K","rho","lambda","Br","phi","B","period"
"1",0.192765140637755,0.127833576461766,0.044114738928969,0.000439289937730646,0.0752061839657836,0.328594878656149,211.585715040003,0.592863719859161,0.0122083764237119,0.0901293080598116,0.0105553535255371,87.2210970574652,0.250930971711688
"2",0.190246652745642,0.15032475880417,0.0807799986015307,0.000150045401824173,0.177709201814723,0.798174850351352,67.3905626384064,0.0155151168035809,0.0114096729711164,0.0981265039588325,0.0112630018009339,34.7020451676776,0.164457422477682
"3",0.0179653974547982,0.0986533598904498,0.0593542328164913,0.000117805586857721,0.224735994478688,0.790278167417855,58.776511151155,0.59873460507486,0.00597298751985654,0.0716252175968839,0.00928906868433114,49.0000206537149,0.225732540704368
"4",0.0620985783520155,0.0320955791366287,0.0556250861070585,0.000737791021798039,0.230498722239863,0.581227522046538,73.7316431522812,0.33952838657191,0.0169262037558015,0.0729195103466045,0.00695343399171252,79.4385002594942,0.270066440806212
"5",0.109645803051768,0.0766966071820352,0.00230485074652825,0.000766745210048975,0.214073410370038,0.841767858694366,4.69057793257409,0.440660180703271,0.00523281756879296,0.0586126145024318,0.00932678852905519,42.8793038449751,0.188111552996188
"6",0.079672620489262,0.0274208504655398,0.0470651617734693,5.97998516540974e-05,0.459488598736352,0.851738850885304,468.654441948789,0.0653999983891845,0.00768143664537929,0.0666541295184288,0.0198119489249075,20.3218229651765,0.152681324252754
"7",0.177031277972972,0.0472917191435117,0.0614878774798708,0.000973915038795676,0.247257094311062,0.64294423721527,478.828472882422,0.253018432435347,0.00695948972296901,0.0314346253548283,0.00444204714670777,8.96428110258421,0.160484907974198
"8",0.183990871420829,0.012584439342143,0.0466605332600884,0.000411399424225092,0.415722084359149,0.756143690130557,1.58147855452378,0.140353392167017,0.0198659268247196,0.0935326276831329,0.012977790909959,35.7475577607984,0.189959040343983
"9",0.0106646448771935,0.142142058483092,0.0572160576833412,0.000979045041134814,0.476171667610179,0.519866115359473,114.303615116733,0.670642347105313,0.00671284890791867,0.106328682201914,0.0145909410438733,17.584025643568,0.253274982190959
"10",0.00349088677740656,0.102538295731647,0.0860415471564047,0.000584773325644201,0.229269065905828,0.930448292881483,235.232141586856,0.0258589024282992,7.81093425350264e-05,0.0968875833910424,0.00587217618145514,56.965813310527,0.183553988183825
"11",0.196516842029057,0.166414834736381,0.0496943231431069,0.000290298710706411,0.36182640011888,0.460293185640476,214.750898182978,0.239496124993311,0.0178793206745991,0.103239627481438,0.00852872110186145,61.5879321868578,0.186718767886749
"12",0.0507349713633303,0.0966624848283827,0.00905647589860018,6.89148192410357e-06,0.439144479564275,0.387357372819097,162.683301970351,0.941431351166684,0.0167836007453967,0.064696527594584,0.0168596378039336,58.5810649795423,0.146881067043729
"13",0.0679890867017675,0.184534831083613,0.0337261507856892,0.000717758660956752,0.069002414518618,0.722697954279138,263.199267089453,0.276830622346606,0.0106639908137498,0.091157181120012,0.00475112658201251,7.18825962079805,0.181848582193675
"14",0.0749943546559662,0.173610948949819,0.0463858700103592,0.000633952879488934,0.329273459541728,0.808537499060621,15.6145158554614,0.378002759021474,0.00919329670334701,0.0278950459306361,0.00115646613966674,21.883607516276,0.29327225241065
"15",0.113474514214788,0.148729904761538,0.0256978601259179,0.000943719139588065,0.432232660681475,0.868392628138245,109.723345501343,0.531791867177235,0.0156980499443831,0.0449446272120113,0.00700941085121594,80.5087829333101,0.117351035699213
"16",0.132089112146292,0.00560457002162002,0.0479525790271582,0.00044590053947526,0.202414889754727,0.608991963150329,58.1556758044648,0.450966261177091,0.0193992489498574,0.0956149931816617,0.00822316651265137,15.8625692253723,0.317412132259156
"17",0.0608699285332114,0.067095006006537,0.0387447828152217,0.000890549398565199,0.136059803238022,0.423449097502453,354.5546198438,0.0553102300432511,0.009315671064239,0.0834333506440744,0.00317681761251297,68.1584584756615,0.172427827598224
"18",0.0379133442461025,0.15466678072419,0.0296040980948601,0.000316464146957733,0.355639079954708,0.434530374744791,231.324885762581,0.783977442514151,0.0166721487532603,0.0214256719388068,0.00533629434145987,52.830754117344,0.308962550386321
"19",0.169827077065129,0.0665187901922036,0.00460141167067923,0.000416555826967815,0.455798817545292,0.67864337967505,10.4175199939031,0.739956217482686,0.013600787617336,0.119126632305677,0.00787631176284049,37.02055168855,0.300700693203788
"20",0.00701363630383275,0.164764167902526,0.0665259470230667,0.000698809906356037,0.134342610276653,0.378488083909033,278.562352414028,0.210141814872622,0.00687651339324657,0.0475685548669426,0.0167400480069686,93.0068337136903,0.219978407349589
"21",0.00864244014839642,0.165569124852074,0.0177630774029531,0.000870987915231381,0.388563333629281,0.688515112559253,272.803564016762,0.0850086482882034,0.0120704437023727,0.0575965397345135,0.00976462923933286,39.7130679282744,0.207770291892637
"22",0.172213123178342,0.00917285706079565,0.0652622290721629,0.000704194580106996,0.264084991653799,0.647202242976055,90.0575266764825,0.708641306166537,0.00879001669331919,0.0324470816007815,0.00328477165261283,32.4010072557128,0.193509668950539
"23",0.0183887509691995,0.172939183912706,0.0211472306409851,9.47007833665702e-05,0.393149859348196,0.42105302300828,390.560753401917,0.284395944895223,0.00431287797470577,0.0206436022396665,0.01212546758065,21.5782901552948,0.243441728949361
"24",0.157316429051571,0.170249682666967,0.07244768575544,0.000792713908245787,0.501122166003915,0.621585784058843,499.291891214147,0.54970743519254,0.00892053674177732,0.0405592076225439,0.0131857432905352,79.8363105626381,0.297700211743265
"25",0.00544079443044029,0.00303528171149082,0.0619081203039968,0.000843861141339876,0.446647086358862,0.267755170103919,191.946694363747,0.333610794055276,0.0177765119390795,0.11380170963041,0.000213812070759013,82.7710874194663,0.166096709398215
"26",0.0817366969943978,0.0284230712687131,0.0328113402250456,0.000532451805665623,0.236976630558493,0.948804635044944,363.739319214909,0.689841477987357,0.0161390467629069,0.0242170978524955,0.00944322914662771,63.3691345760936,0.29178955608278
"27",0.0498501262180507,0.0339420682215132,0.00315232070942875,0.000729134654753143,0.371807510219514,0.9050362520825,72.7631795196957,0.132825747620082,0.0157111476009013,0.0686209088912001,0.0157559724646388,13.0329275835375,0.224944705150346
